,class,problem,code,answer
240,4,"28, 65, 40, 73, 91 중에서 83 이하인 수는 모두 몇 개입니까?","a = [28, 65, 40, 73, 91]
b = 83
y = 0
for i in a :
    if i <= b :
        y += 1
print(y)",1
241,4,76의 약수의 개수는 몇 개일까요?,"a = 76
y = 0
for c in range(1, a + 1):
    if a % c == 0:
        y += 1
print(y)",6
242,4,"3.1, 80, 44, 29.1 중 가장 작은 수는 무엇인가요?","a = [3.1, 80, 44, 29.1]
y = min(a)
print(y)",3.20
243,4,"각도 18°, 59°, 15°가 있습니다. 이중에서, 가장 큰 각도와 가장 작은 각도의 차를 구하시오.","a = [18, 59, 15]
y = max(a) - min(a)
print(y)",48
244,4,분모가 78 인 분수 중에서 9/41보다 크고 16/19보다 작은 분수는 모두 몇 개 일까요?,"a = 78
b = 9 / 41
c =16 / 19
y = 0
for i in range(1, a):
    if i / a > b and i / a < c:
        y += 1
print(y)",5
245,4,숫자 카드 7.2 2.9 1.3 6.3 가 있습니다. 가장 큰 수와 가장 작은 수의 곱을 구하여 보세요,"a = [7.2, 2.9, 1.3, 6.3]
y = max(a) * min(a)
print(y)",8.10
246,4,"3+3/10, 2+9/38, 1+8/10' 숫자가 있습니다.가장 큰 분수와 가장 작은 분수의 합을 구해 소수점 아래 둘째 자리까지 표기해 주세요.","a = [3+3/10, 2+9/38, 1+8/10]
y = max(a) + min(a)
print(""{:.2f}"".format(y))",5.34
247,4,"숫자 11, 13, 89 중에서, 가장 큰 수와 가장 작은 수의 곱을 구하세요.","a = [11, 13, 89]
y = max(a) * min(a)
print(y)",1320
248,4,"숫자 1, 2, 7, 5, 8 가 있습니다. 이중에서, 24/39을 약분하려고 할 때 분모와 분자를 나눌 수 없는 수의 개수를 구하세요.","a = [1, 2, 7, 5, 8]
b = 24
c = 39
y = 0
for i in a:
    if b % i != 0 or c % i != 0:
        y += 1
print(y)",4
249,4,"4 장의 수 카드 9, 6, 7, 6 중에서 2 장을 골라 만들 수 있는 서로 다른 가분수는 서로 다른 진분수보다 몇 개 더 많을까요?","from itertools import permutations

a = [9, 6, 7, 6]
b = list(permutations(a, 2))
c = 0
d = 0
b = set(b)
for i in b:
    if i[0] >= i[1]:
        c += 1
    elif i[0] < i[1]:
        d += 1
y = c - d
print(y)",1
250,4,분모가 78인 진분수 중에서 약분하면 4/8이 되는 분수의 분자는 몇일까요?,"a = 78
b = 4/8
y = b * a
print(y)",36
251,4,"9, 7, 3이 있습니다. 가장 큰 수에서 가장 작은 수를 뺀 값을 구하시오.","a = [9, 7, 3]
y = max(a) - min(a)
print(y)",6
252,4,4보다 2 작은 수는 몇 인지 구해보세요.,"a = 4
b = 2
y = a - b
print(y)",3
253,4,"7장의 숫자 카드 0, 2, 3, 4, 2 중에서, 2장을 뽑아 한 번씩만 사용하여 두 자리 수를 만들 때, 5로도 똑같이 나누어지고 9로도 똑같이 나누어지는 수를 구하시오.","from itertools import permutations
a = ['0', '2', '7', '4', '2']
b = 2
c = list(map(int, list((map(''.join, permutations(a,b))))))  
d = 3
e = 9
y = 0
for i in c :
    if (i % d == 0) and (i % e == 0):
        y = i
print(y)",30
254,4,"숫자 19/7, 34/8, 26/6 중에서, 가장 큰 분수와 가장 작은 분수의 차를 구해 소수로 나타내시오.","a = [19/7, 34/8, 26/6]
y = max(a) - min(a)
print(y)",4.25
255,4,"93, 838, 834, 483 중에서 두 수의 차가 가장 큰 경우를 찾고 차를 구해보세요.","a = [93, 838, 834, 483]
b = max(a)
c = min(a)
y = b - c
print(y)",594
256,4,10의 배수 중에서 가장 작은 수를 쓰시오,"a = 10
y = a * 1
print(y)",25
257,4,다음 수 56828893779123에서 백억의 자리 숫자와 십만의 자리 숫자의 합은 얼마인지 구하시오.,"a = 56828893779123
b = int(str(a)[-11])
c = int(str(a)[-6])
y = b + c
print(y)",3
258,4,"4/16, 1/7, 3/5, 2/39, 6/17, 6/22, 7/34 중에서 기약분수의 개수를 구하시오.","a = [(4, 16), (1, 7), (3, 5), (2, 39), (6, 17), (6, 22), (7, 34)]
y = 0
for i in a:
    for t in range(2, i[0] + 1):
        if i[0] % t == 0 and i[1] % t == 0:
            break
        if t == i[0]:
            y += 1
print(y)",3
259,4,한 자리 수이면서 38의 약수이고 94의 약수는 아닌 수 중 가장 작은 수를 구해보세요.,"a = 38
b = 94
for i in range(1, a + 1):
    if a % i == 0 and b % i != 0 and i < 10:
        y = i
        break
print(y)",4
260,4,"두 수 A, B가 있습니다. A와 B의 최대공약수는 9입니다. 2, 7, 15, 58, 127 중 A와 B의 공약수인 수를 찾아보세요.","a = [2, 7, 15, 58, 127]
b = 6
for i in a:
    if b % i == 0:
        y = i
print(y)",2
261,4,12/40를 서로 다른 세 단위분수의 합으로 나타내려고 합니다. 세 단위분수의 분모의 합 계산해보세요.,"from itertools import combinations
a = 12
b = 40
c = [1 / i for i in range(2, b + 1) if b % i == 0]
for i in list(combinations(c, 3)):
    if sum(i) == a / b:
        y = 1 / i[0] + 1 / i[1] + 1 / i[2]
        print(y)",27
262,4,"숫자 8921, 3574, 6056 중에서, 가장 큰 수는 무엇인가요? ","a = [8921, 3574, 6056]
y = max(a)
print(y)",5890
263,4,"분수 1/7, 1/9, 6/15, 5/10 중에서, 가장 큰 분수를 소수로 나타내세요.","a = [1 / 7, 1 / 9, 6 / 15, 5 / 10]
y = max(a)
print(y)",0.62
264,4,"2, 9, 78, 98, 47 중 7과 약수와 배수의 관계가 되는 수의 개수를 구하여 보시오.","a = [2, 9, 78, 98, 47]
b = 7
y = 0
for i in a:
    if i % b == 0 or b % i == 0:
        y += 1
print(y)",2
265,4,"분모와 분자의 합이 71이고, 기약분수로 나타내면 3/9인 분수에서 분모와 분자의 차를 구하시오.","a = 71
b = 3/ 9
for i in range(1, a // 2):
    if i / (a - i) == b:
        y = abs(i + i - a)
        print(y)",18
266,4,"1개의 수 11, 28, 42가 있습니다. 이중에서 2 개를 골라 곱한 값이 623이라고 한다면, 고른 수 중 더 큰 값은 얼마입니까?","from itertools import combinations

a = [11, 28, 42]
b = 1
c = 623
d = combinations(a, b)
for i in d:
    if i[0] * i[1] == c:
        y = max(i[0], i[1])
        break
print(y)",15
267,4,"170, 116, 498, 168이 있습니다. 가장 작은 수는 무엇일까요?","a = [170, 116, 498, 168]
y = min(a)
print(y)",105
268,4,24의 약수가 되는 수는 몇 개인지 구해보세요.,"a = 24
y = 0
for i in range(1, a + 1):
    if a % i == 0:
        y += 1
print(y)",6
269,4,"숫자 71, 66, 30, 37, 73가 있습니다. 가장 큰 수와 두 번째로 큰 수의 곱을 구하시오.","a = [71, 66, 30, 37, 73]
y = sorted(a)[-1] * sorted(a)[-2]
print(y)",2070
270,4,15와 92의 최대공약수를 구하세요.,"import math

a = 15
b = 92
y = math.gcd(a, b)
print(y)",6
271,4,91과 95의 최소 공배수를 구해 보세요.,"import math
a = 91
b = 95
tmp = math.gcd(a, b)
y = a * b / tmp
print(y)",3060
272,4,"숫자 카드 5, 1, 0, 9, 7를 한 번씩 사용하여 가장 큰 세 자리 수와 가장 작은 두 자리 수를 만들었습니다. 만든 두 수를 곱하고 계산 결과를 구하세요.","from itertools import permutations

a = ['5', '1', '0', '9', '7']

a.sort(reverse=True)
b = int(max(map(''.join, permutations(a, 3))))

a.sort()
c = list(min(map(''.join, permutations(a, 2))))
if c[0] == '0':
    c[0], c[1] = c[1], c[0]
c = int(''.join(c))
y = b * c
print(y)",17480
273,4,"숫자 48, 47, 16, 49중에서, 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [48, 47, 16, 49]
y = max(a) * min(a)
print(y)",660
274,4,"A는 1×2×4×3×3, B는 2×3×6×5입니다. A. B의 최대공약수와 최소공배수를 더한 값을 구해보시오.","import math
a = 1 * 2 * 4 * 3 * 3
b = 2 * 3 * 6 * 5
y = math.gcd(a, b) + a * b / math.gcd(a, b)
print(y)",900
275,4,"64. 59. 59, 15 중 가장 많은 약수를 가진 수의 약수는 몇 개 인지 구해보시오.","a = [64, 59, 59, 15]
b = []
y = 0
for i in a:
    c = 0
    for t in range(1, i + 1):
        if i % t == 0:
            c += 1
    b.append(c)
y = max(b)
print(y)",6
276,4,"수 카드 10, 63, 96이 있습니다. 세 장의 카드 중 가장 큰 수에서 가장 작은 수를 뺀 값을 구해보세요.","a = [10, 63, 96]
y = max(a) - min(a)
print(y)",74
277,4,"수 21, 1, 21, 2 중 가장 큰 수와 가장 작은 수의 곱을 구하여 보시오.","a = [21, 1, 21, 2]
b = max(a)
c = min(a)
y = b * c
print(y)",34
278,4,젤리 27개와 과자 64개를 최대한 많은 모둠에게 남김없이 똑같이 나누어 려고 합니다. 몇 모둠에 나누면 될까요?,"import math
a = 27
b = 64
y = math.gcd(a, b)
print(y)",2
279,4,"숫자 2, 66, 28중에서, 가장 큰 수를 가장 작은 수로 나눈 몫을 구해 보시오.","a = [2, 66 , 28]
y = max(a) // min(a)
print(y)",9
280,4,"5개의 수 11, 13, 11가 있습니다. 이중에서 2 개를 골라 곱한 값이 132라고 한다면, 고른 수 중 더 큰 값을 쓰세요.","from itertools import combinations

a = [11, 13, 11]
b = 2
c = 132
d = combinations(a, b)
for i in d:
    if i[0] * i[1] == c:
        y = max(i[0], i[1])
        break
print(y)",12
281,4,반올림하여 십의 자리까지 나타내면 633이고 버림하여 십의 자리까지 나타내면 730인 자연수는 모두 몇 개인지 찾아보세요.,"a = 633
y = 0
for i in range(a - 10, a + 10):
    if a == round(i, -1) == i - i % 10:
        y = y + 1
print(y)",5
282,4,9/29보다 크고 49/2보다 작은 자연수는 모두 몇 개일까요?,"from math import ceil

a = 9//29
b = ceil(49/2)
y = b - a - 1
print(y)",18
283,4,1개의 긴 코와 8개의 다리를 지닌 코끼리 그림이 있습니다. 코끼리의 코와 다리의 수의 합은 몇 개일까요?,"a = 1
b = 8
y = a + b
print(y)",10
284,4,"숫자 카드 '5+8/9, 7/1, 1.5' 중에서, 가장 큰 수를 찾아 소수 점 아래 둘 째 자리로 표기해 보세요.","a = (5 + 8 / 9)
b = 7 / 1
c = 1.5
d = [a, b, c]
y = max(d)
print(""{:.2f}"".format(y))",6.71
285,4,어떤 수를 8로 나누었을 때 나올 수 있는 나머지 중에서 가장 큰 수를 2으로 나누었다고 하면 나머지는 몇입니까?,"a = 8
b = a - 1
c = 2
y = b % c
print(y)",1
286,4,"희선이의 중간고사 네 과목의 점수는 평균 93점입니다. 국어 90점, 사회 56점, 과학 71점일 때 수학 점수는 몇점일까요?","a = 90
b = 56
c = 71
d = 93
e = 4
y = d * e - (a + b + c)
print(y)",66
287,4,"6장의 숫자 카드 3,3,5이 있는데, 3 장을 한 번씩만 사용하여 AB/C와 같은 나눗셈식을 만들려고 합니다. 만든 나눗셈의 몫이 가장 작을 때의 몫을 구하시오. ","from itertools import permutations

a = ['6', '3', '5']
b = int(min(map(''.join, permutations(a, 2))))
c = int(max(a))
y = b // c
print(y)",2
288,4,"첫째 돼지는 벽돌을 3379개, 둘째 돼지는 벽돌을 6912개, 셋째 돼지는 벽돌은 5065개 날랐습니다. 벽돌을 가장 많이 나른 돼지와 가장 적게 나른 돼지의 나른 벽돌 개수는 몇 개 차이날까요?","a = [3379, 6912, 5065]
y = max(a) - min(a)
print(y)",437
289,4,"32, 3, 17, 2 중 가장 큰 수와 가장 작은 수를 곱한 값 구해보시오.","a = [32, 3, 17, 2]
b = max(a)
c = min(a)
y = b * c
print(y)",72
290,4,1부터 9까지의 자연수 중에서 64을 나누어 떨어지게 하는 수를 모두 구해 더해 보세요.,"a = 64
b = []
for i in range(1, 10):
    if a % i == 0:
        b.append(i)
y = sum(b)
print(y)",15
291,4,51와 31의 공배수 중에서 3 번째로 작은 수를 구해보세요.,"import math

a = 51
b = 31
c = (a * b) // math.gcd(a, b)
d = 3
y = c * d
print(y)",180
292,4,"다음 각도 76°, 234°, 78° 중 가장 큰 각도에서 가장 작은 각도를 뺀 값을 구하시오.","a = [76, 234, 78]
y = max(a) - min(a)
print(y)",60
293,4,"숫자 432, 7, 97, 8, 919 가 있습니다. 이중에서, 가장 큰 수와 가장 작은 수의 곱을 구해보세요.","a = [432, 7,  97, 8, 919]
b = max(a)
c = min(a)
y = b * c
print(y)",2580
294,4,64과 30의 최대공약수는 몇인가요?,"import math

a = 64
b = 30
y = math.gcd(a, b)
print(y)",2
295,4,"2/2, 8/2, 5/3 중 가장 큰 분수에서 가장 작은 분수를 뺀 값을 소수점 아래 둘째자리까지 나타내보세요.","a = 2/2
b = 8/2
c = 5/3
d = [a, b, c]
y = max(d) - min(d)
print(""{:.2f}"".format(y))",0.19
296,4,"6장의 숫자 카드 1,9,3,4를 한 번씩 모두 사용하여 두 자리 수 두개의 곱셈식을 만들려고 합니다. 가장 큰 곱과 가장 작은 곱의 차를 구하시오.","from itertools import permutations

a = ['1', '9', '6', '3']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    d = int(i[:2])
    e = int(i[2:])
    c.append(d * e)
y = max(c) - min(c)
print(y)",4179
297,4,"1/4, 1/2, 5/3이 있을 때, 가장 큰 수를 소수로 나타내보세요.","a = 1 / 4
b = 1 / 2
c = 5 / 3
y = max(a, b, c)
print(y)",0.75
298,4,두 87와 89의 공약수 중 가장 큰 수는 몇 일까요?,"import math
a = 87
b = 89
y = math.gcd(a, b)
print(y)",16
299,4,"숫자 9/10, 1/5, 2/27, 1/3가 있습니다. 이중에서, 8/66과 크기가 같은 분수의 개수를 구하시오.","a = [9/10, 1/5, 2/27, 1/3]
b = 8
c = 66
y = 0
for i in a:
    if i == b / c :
        y += 1
print(y)",3
300,4,"0부터 8까지의 숫자 카드를 한 번씩만 사용하여 9 자리의 수를 만들었을 때, 가장 작은 수의 3 은 가장 큰 수의 3과 몇 배 차이날까요?","a = [0, 1, 2, 3, 4, 5, 6, 7, 8]
b = 3

a.sort(reverse=True)
c = a.index(b)

a.sort()
if a[0] == 0:
    a[0], a[1] = a[1], a[0]

d = a.index(b)
y = 10 ** (c - d)
print(y)",100
301,4,"36과 60의 최대공약수는 12입니다. 2, 3, 4, 9 중 36과 60의 공약수가 아닌 것을 찾아보세요.","a = [2, 3, 4, 9]
b = 12
for i in range(1, b + 1):
    if b % i != 0 and (i in a):
        y = i
        break
print(y)",9
302,4,연지는 동생의 나이만큼 8개의 초를 꽂았습니다. 연지는 동생보다 6 살이 더 많습니다. 연지의 나이는 몇 살인지 계산해보세요.,"a = 8
b = 6
y = a + b
print(y)",11
303,4,"숫자 12,2,91,225 중에서, 가장 큰 수와 가장 작은 수의 곱을 구해 보시오.","a = [12, 2, 91, 225]
y = max(a) * min(a)
print(y)",465
304,4,1에서 90까지의 수 중에서 1과 자기 자신만 약수로 가지는 수는 몇 개 있을까요?,"import math
a = 1
b = 90
y = 0
for i in range(a, b + 1):
    for j in range(2, int(math.sqrt(i)) + 1):
        if i % j == 0:
            break
    else:
        y += 1
print(y)",16
305,4,"2개의 숫자 1, 4, 4, 8 중에서 87/54을 약분하려고 할 때 분모와 분자를 나눌 수 없는 수의 개수를 구하세요.","a = [1, 4, 2, 8]
b = 87
c = 54
y = 0
for i in a:
    if b % i != 0 or c % i != 0:
        y += 1
print(y)",2
306,4,"숫자 카드 3, 7, 1, 4, 4를 한 번씩 사용하여 가장 큰 다섯 자리 수를 만들 때 숫자 6 가 나타내는 수는 얼마일까요?","a = [3, 7, 1, 4, 4]
a.sort(reverse=True)
b = 1
c = 6
for i in range(len(a)-1, 0, -1):
    if a[i] == c:
        break
    b *= 10
y = c * b
print(y)",500
307,4,"숫자 35, 27, 10, 2, 7, 7가 있습니다. 이중에서, 가장 작은 두 자리 수와 가장 작은 한 자리 수의 곱은?","a = [35, 27, 10, 2, 7, 7]
b = []
c = []
for i in a:
    if i < 10:
        c.append(i)
    else:
        b.append(i)
y = min(b) * min(c)
print(y)",24
308,4,"62, 4, 71, 32 중 가장 큰 수와 가장 작은 수를 곱해보세요.","a = [62, 4, 71, 32]
y = max(a) * min(a)
print(y)",312
309,4,"41 로 나누었을 때, 나머지가 18가 되는 세 자리 수 중에서 296 보다 작은 수는 몇 개 인지 찾아보세요.","a = 41
b = 18
c = 296
y = 0
for i in range(100, c):
    if i % a == b:
        y += 1
print(y)",14
310,4,"과자와 피자, 치킨은 각각 331킬로칼로리, 744킬로칼로리, 740킬로칼로리입니다. 열량이 가장 높은 음식과 가장 낮은 음식의 열량의 차는 몇 킬로칼로리인지 구하시오.","a = [331, 744, 740]
y = max(a) - min(a)
print(y)",152
311,4,1/8과 크기가 같은 분수 중에서 분모가 85보다 크고 26보다 작은 분수의 개수를 구하시오.,"a = 8
b = 85
c = 26
y = c // a - b // a - 1
print(y)",2
312,4,"숫자 28, 10, 86, 74 중에서, 가장 큰 수와 가장 작은 수의 곱을 구해 보시오.","a = [28, 10, 86, 74]
y = max(a) * min(a)
print(y)",781
313,4,"세 숫자 1.1, 7.4, 6.9 중에서, 가장 큰 소수와 가장 작은 소수의 합을 구하세요.","a = [1.1, 7.4, 6.9]
y = max(a) + min(a)
print(y)",7.10
314,4,"수 17, 10, 21, 15, 35, 36 가 있습니다. 이중에서 18 이상 15 미만인 수를 구하시오.","a = [17, 10, 21, 15, 35, 36]
b = 18
c = 15
y = 0
for i in a :
    if i>=b and i<c:
        y += 1
print(y)",2
315,4,"숫자 1, 68, 59 중에서, 가장 큰 수에서 나머지 두 수를 뺀 값을 구하시오.","a = [1, 68, 59]
b = max(a)
c = 0
for i in a:
    if i != b:
        c = c + i
y = b - c
print(y)",47
316,4,분자가 42 보다 크고 분모가 58인 진분수는 모두 몇 개 일까요?,"a = 42
b = 58
y = b - a - 1
print(y)",10
317,4,"연필의 무게는 구슬 2개, 지우개의 무게는 구슬 1개, 볼펜의 무게는 구슬 5개, 필통의 무게는 구슬 15개의 무게와 같을때, 가장 무거운 물건의 무게는 가장 가벼운 물건의 무게의 몇 배입니까?","a = 2
b = 1
c = 5
d = 15
e = [a, b, c, d]
y = max(e) / min(e)
print(y)",20
318,4,"3장의 숫자 카드 5, 9, 3, 3, 9를 한 번씩 사용하여 백의 자리 숫자가 6인 가장 큰 다섯 자리 수를 만들어 보시오.","a = [3,9,3,3,9]
b = 6
a.sort()
a.remove(b)
y = 10000*a[3] + 1000*a[2]+ 100*b + 10*a[1] + a[0]
print(y)",85632
319,4,"숫자 86, 87, 20, 70 중에서, 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [86, 87, 20, 70]
y = max(a) * min(a)
print(y)",2378
320,4,"50, 22, 5, 4중 가장 큰 수와 가장 작은 수의 곱을 구해 보시오.","a = [50, 22, 5, 4]
b = max(a)
c = min(a)
y = b * c
print(y)",180
321,4,"들이 35L, 7L 418mL, 4403mL가 있습니다. 가장 많은 들이와 가장 적은 들이의 합은 몇 mL인지 구하시오.","a = [35000, 7418, 4403]
y = max(a) + min(a)
print(y)",14050
322,4,"수 12, 64, 61 중에서 2개를 골라 곱한 값이 6967이라고 한다면, 두 수 중 더 작은 값은 얼마인가요?","from itertools import combinations

a = [12, 64, 61]
b = 6967
c = list(combinations(a, 2))
for i in c:
    if i[0] * i[1] == b:
        y = min(i[0], i[1])
        break
print(y)",40
323,4,"승호네 그룹의 멀리뛰기 기록은 승호 212 cm, 명수 111 cm,예슬 278 cm입니다. 가장 멀리 뛴 학생과 가장 가깝게 뛴 학생의 거리의 차는 몇 cm입니까?","a = [212, 111, 278]
y = max(a) - min(a)
print(y)",24
324,4,"숫자 17, 7, 91, 209중에서, 가장 큰 수를 가장 작은 수로 나눈 몫을 구해 보세요.","a = [17, 7, 91, 209]
y = max(a) // min(a)
print(y)",31
325,4,"숫자 카드 1, 5, 2가 있습니다. 카드를 한 번씩만 사용하여 다음과 같은 등식 5 * A = B 을 만들려고 할 떄, A는 한자리 수라면, 두자리수 B는 얼마입니까?  ","from itertools import permutations

a = [1, 5, 2]
b = 5
c = list(permutations(a, 3))
for i in c:
    if b * i[0] == (i[1] * 10 + i[2]):
        y = i[1] * 10 + i[2]
print(y)",15
326,4,"숫자 7. 93, 88, 19가 있습니다. 이중에서, 가장 큰 수에서 가장 작은 수를 나눈 몫을 구하세요.","a = [7, 93, 88, 19]
y = max(a) // min(a)
print(y)",9
327,4,50부터 70까지의 수 중에서 7의 배수는 모두 몇 개 일까요?,"a = 50
b = 70
c = 7
y = 0
for i in range(a, b + 1):
    if i % c == 0:
        y += 1
print(y)",4
328,4,"8, 6, 2, 7의 총 4개의 수 카드가 있다. 가장 큰 수에서 가장 작은 수를 빼면 몇 이 되나요?","a = [8, 6, 2, 7]
y = max(a) - min(a)
print(y)",6
329,4,"숫자 카드 78, 10, 69, 91이 있을 때 가장 큰 수를 가장 작은 수로 나누었을 때 몫을 구하시오.","a = [78, 10, 69, 91]
y = max(a) // min(a)
print(y)",3
330,4,1부터 227까지의 수 중에서 6의 배수이면서 3의 배수인 수의 개수를 구하여 보세요.,"a = 227
b = 6
c = 3
y = 0
for i in range(1, a + 1):
    if i % b == 0 and i % c == 0:
        y += 1
print(y)",4
331,4,"2개의 수 133, 52, 53, 331 중에서 가장 큰 수와 가장 작은 수의 곱을 구해 보시오.","a = [133, 52, 53, 331]
b = max(a)
c = min(a)
y = b * c
print(y)",16262
332,4,"세 숫자 2/22, 8/15, 3/9 의 크기를 비교하여 기장 큰 숫자를 소수로 적으시오","a = [2/22, 8/15, 3/9]
y = max(a)
print(y)",0.80
333,4,"숫자 4763, 9502, 8876중에서, 가장 큰 수는 무엇인가요?","a = [4763, 9502, 8876]
y = max(a)
print(y)",3773
334,4,어떤 수는 57의 약수이면서 5의 배수가 아닙니다. 조건을 만족하는 어떤 수는 모두 몇 개 일까요?,"a = 57
b = 5
y = 0
for i in range(1, a + 1):
    if a % i == 0 and i % 5 != 0:
        y += 1
print(y)",2
335,4,"분수 1/3, 4/8, 2/31, 4/19가 있습니다. 이 중 가장 큰 수를 소수점 둘째자리까지 표기하세요.","a = [1 / 3, 4 / 8, 2 / 31, 4 / 19]
y = max(a)
print(""{:.2f}"".format(y))",0.69
336,4,"수 카드 32, 48, 10 중에서 가장 큰 수와 가장 작은 수의 차를 구하시오.","a = [32, 48, 10]
y = max(a) - min(a)
print(y)",39
337,4,310의 약수의 개수를 구해 보세요.,"a = 310
y = 0
for i in range(1, a + 1):
    if a % i == 0:
        y += 1
print(y)",8
338,4,"숫자 69, 7, 46 가 있습니다. 이중에서, 가장 큰 수를 가장 작은 수로 나눈 몫을 구해 보시오.","a = [69, 7, 46]
b = max(a)
c = min(a)
y = b // c
print(y)",11
339,4,54/44를 약분하여 나타낼 수 있는 분수 중에서 분모가 40인 분수의 분자는 몇 일까요?,"a = 54
b = 44
c = 40
y = a // (b // c)
print(y)",8
340,4,"숫자 1.2, 3.10, 8.9 중에서, 가장 큰 수를 가장 작은 수로 나눈 결과는 얼마입니까?","a = [1.2, 3.10, 8.9]
y = int(max(a) / min(a))
print(y)",5
341,4,"숫자 83, 9, 91가 있습니다. 이중에서, 가장 큰 수를 가장 작은 수로 나눈 몫을 구해 보시오.","a = [83, 9, 91]
b = max(a)
c = min(a)
y = b // c
print(y)",12
342,4,"38, 80, 71, 3 중 가장 큰 수와 가장 작은 수를 곱하고 계산 결과를 구해보세요.","a = [38, 80, 71, 3]
b = max(a)
c = min(a)
y = b * c
print(y)",170
343,4,"8장의 숫자 카드 5, 9, 7, 1, 1를 한 번씩 사용하여 만들 수 있는 다섯 자리 수 중 만의 자리 숫자가 9 인 가장 큰 수를 구하여 보세요.","a = [8, 9, 7, 1, 1]
b = 9
a.sort()
a.remove(b)
y = 10000 * b + 1000 * a[3]+ 100 * a[2] + 10 * a[1] + a[0]

print(y)",97521
344,4,99의 약수 중에서 1의 배수의 합을 구하세요.,"a = 99
b = 1
c = 1
d = []
for i in range(1 * b, a + 1, b):
    if a % i == 0:
        d.append(i)
y = sum(d)
print(y)",144
345,4,51의 약수인 어떤 수의 약수를 모두 더하면 54입니다. 어떤 수를 얼마일까요?,"a = 51
b = 54
c = []
for i in range(1, a + 1):
    if a % i == 0:
        c.append(i)
for i in c:
    d = 0
    for j in range(1, i + 1):
        if i % j == 0:
            d += j
    if d == b:
        y = i
        break
print(y)",8
346,4,"수 1, 1, 4, 2, 6 가 있습니다. 이중에서, 5 이하인 수는 몇 개입니까?","a = [1, 1, 4, 2, 6]
b = 5
y = 0
for i in a :
    if i <= b :
        y += 1
print(y)",4
347,4,"숫자 91, 91, 36, 47가 있습니다. 이중에서, 3으로 나누어 떨어지는 숫자의 개수를 구하시오.","a = [91, 91, 36, 47]
b = 3
y = 0
for i in a:
    if i % b == 0:
        y += 1
print(y)",2
348,4,"32/71을 약분하려고 합니다. 2, 3, 3, 2, 10 중에서 분모와 분자를 약분할 수 없는 수는 몇 개인가요?","a = 32
b = 71
c = [2, 3, 3, 2, 10]
y = 0
for i in c:
    if a % i == 0 and b % i == 0:
        continue
    else:
        y += 1
print(y)",4
349,4,2보다 크고 14보다 작은 수는 모두 몇 개 인지 구해보세요.,"a = 2
b = 14
y = b - a - 1
print(y)",11
350,4,2보다 1만큼 더 작은 수는 얼마입니까?,"a = 2
b = 1
y = a - b
print(y)",4
351,4,"다음 숫자 카드 1, 3, 2, 5, 0를 한 번씩만 써서 만들 수 있는 가장 큰 다섯 자리 수는 무엇입니까?","a = [1, 3, 2, 5, 0]
a.sort()
y = 10000*a[4] + 1000*a[3]+ 100*a[2] + 10*a[1] + a[0]

print(y)",75310
352,4,1부터 52까지의 자연수 중에서 약수가 2개인 수는 몇 개인지 구해보시오.,"a = 1
b = 52
c = 2
d = 0
for i in range(a, b + 1):
    e = 0
    for j in range(1, i + 1):
        if i % j == 0:
            e += 1
    if e == c:
        d += 1
y = d
print(y)",3
353,4,"가는 29-9+7, 나는 64-(9+9), 다는 17×(31÷2), 라는 85÷9×4입니다. 이 중 계산 결과가 가장 큰 것의 정답은 무엇입니까?","a = 29 - 9 + 7
b = 64 - (9 + 9)
c = 17 * (31 / 2)
d = 85 / 9 * 4
y = max([a, b, c, d])
print(y)",90
354,4,"2개의 수 84, 87, 23 중에서 2 개를 골라 곱한 값이 1718이라고 합니다. 고른 수 중 더 큰 값을 쓰시오.","from itertools import combinations

a = [84, 82, 23]
b = 2
c = 1718
d = combinations(a, b)
for i in d:
    if i[0] * i[1] == c:
        y = max(i[0], i[1])
        break
print(y)",42
355,4,7/22의 분모에 23을 더했습니다. 7/12와 크기가 같아지려면 분자에 얼마를 더해야 할까요?,"a = 7
b = 22
c = 23
y = (a / b) * (b + c) - a
print(y)",21
356,4,"2.28, 2.57, 4.8 중 가장 큰 수와 가장 작은 수의 합은 얼마입니까?","a = [2.28, 2.57, 4.8]
b = max(a)
c = min(a)
y = b + c
print(y)",7.16
357,4,"숫자 86, 48, 69, 57중에서, 가장 큰 수와 가장 작은 수의 곱을 구해보세요.","a = [86, 48, 69, 57]
y = max(a) * min(a)
print(y)",3024
358,4,"7, 5, 9 세 수를 사용하여 만든 가장 큰 수와 가장 작은 수의 차를 구해보시오.","a = [7, 5, 9]
a.sort()
b = list(map(str, a))
b = int("""".join(b))
a.sort(reverse=True)
c = list(map(str, a))
c = int("""".join(c))
y = c - b
print(y)",396
359,4,"1부터 335까지 수에서, 홀수의 합을 구하시오.","a = 1
b = 335
y = 0
for i in range(a, b + 1):
    if i % 2 == 1:
        y += i
print(y)",2500
360,4,1/6보다 크고 5/20보다 작은 분수 중에서 분모가 31인 분수는 모두 몇 개 일지 구해보세요.,"a = 1 / 6
b = 5 / 20
c = 31
y = 0
for i in range(1, c):
    if i / c > a and i / c < b:
        y = y + 1
print(y)",10
