,class,problem,code,answer
928,1,민우는 45 cm 짜리 형광펜을 샀습니다 년 . 한 뒤 한계 달 동안 사용한 나중 후에 도 년 다시 고용 길이를 어기 재어 후세 보았더니28cm 였습니다. 한 달 동안 사용한 형광펜의 길이는 교의 한계 몇 cm일까 채용 요?<sys>1<sys>,"a = 45
b = 28
y = a - b
print(y)",17
1446,1,100 원짜리 색연필 9 자루와 50 원짜리 연필 6 자루를 샀습니다. 내야할 돈백금 얼마입니까?<sys>1<sys>,"a = 100
b = 9
c = 50
d = 6
y = a * b + c * d
print(y)",1200
186,8,원형 모양정교 돌림판 형태 을 10바퀴를 굴렸더니 의 움직인 거리가 628센티미터 백금 였습니다. 통로 형세 예식 가족 돌림판정 형용 교 반지름은 몇 외형 센티미터 입니까? 원주율 식 은 3.14로 계산합니다.<sys>8<sys>,"a = 2
b = 3.14
c = 10
d = 628
y = int(d / (a * b * c))
print(y)",10
2636,8,"가로가 세로 자세 의 해 친분 1/3배인 직사각형의 가로가 1.23m 일 때, 넓이 복면 는 몇 제곱미터인지 소수점 년 도장 둘째자리까지 편 구하시오<sys>8<sys>","a = 1/3
b = 4
c = 1.23
y = c * (c / a)
print(""{:.2f}"".format(y))",4.54
72,1,"서두 씩 테이프를 10지령이 똑같이 3.3미터색 남김없이 나누어 가졌다고 하면, 처음에 성명 색상 물 있던 호령 색 테이프는 몇 미터일까요?<sys>1<sys>","a = 10
b = 3.3
y = int(a * b)
print(y)",33
458,1,"은영이의 는 1 m 58 cm 이고, 미선이의 키는 은영이 보다 10cm 더 크다고 한다면, 미선이의 키는키몇 m 인 지 탈수로 나타내시오.<sys>1<sys>","a = 1.58
b = 10
c = 0.01
d = b * c
y = a + d
print(""{:.2f}"".format(y))",1.68
355,4,6/9와 크기중 같은 와 가에서 분모가 34인 분수의 분모분수 분자의 합을 구하세요.<sys>4<sys>,"a = 6/9
b = 34
y = int((a * b) + b)

print(y)",56
781,8,네 변의 길이의 합 뿌리 이 80센티미터인 정사각형이 있습니다. 길 이 정사각형의 한 변의 길이는 몇 센티미터일족니까?<sys>8<sys>,"a = 80
b = 4
y = a // b
print(y)",20
971,8,"지름이 96센티미터 인 원 사나이 남자 안에 있습니까이 어른 8센티미터 인 원을 겹치지 않게 그리려고 원형 이빨 부유물 한다면, 원을 총 몇 개까지 그릴 수 반지름?<sys>8<sys>","a = 96
b = 8
c = 2 * b
y = int(a / c)
print(y)",6
2027,5,"서로 다른 두 자연수의수합은 20이고, 두 자연수를 모두 나누어떨어지도록 나눌 있는 수 중 가장 큰 수는 5라면, 두 자연수 중 큰 수를 구하시오.<sys>5<sys>","a = 20
b = 5
c = 5
while True:
    if (a - c) % b == 0:
        break
    c += b
y = max(c, a - c)
print(y)",15
2483,8,네 변의 길이의 합차지 52센티미터인 직사각형 가로가 12센티미터의라면 세로 가도 는 몇 말초 센티미터 입니까?<sys>8<sys>,"a = 52
b = 12
y = (a - b * 2) // 2
print(y)",14
685,1,소연이네 가게에서 판매점 오늘 번 정가 104만 원을 1000원짜리 지폐로 모두 바꾸려고 합니다. 1000원짜리 지폐 항공권 표 물가 몇 장으로 바꿔지는지 구하시오 값어치 .<sys>1<sys>,"a = 1040000
b = 1000
y = int(a // b)
print(y)",1040
999,4,"숫자 13, 55, 5, 32, 7 중에서, 가장 큰 수를 가장 바닥 작은 수로 나눈 몫을 구 치 하시오.<sys>4<sys>","a = [13, 55, 5, 32, 7]
y = max(a) // min(a)
print(y)",11
222,1,"500원짜리 10개, 100원짜리 30개, 10원짜리 50개를 이 을 5000원짜리 표식로 바꾼다면 얼마까지 바꿀돈수 있는지 구하시오.<sys>1<sys>","a = 500
b = 10
c = 100
d = 30
e = 10
f = 50
g = 5000
y = ((a * b) + (c * d) + (e * f)) // g * g
print(y)",5000
1859,8,"가로가 거리 세로의 3배사람 의식 직사각형 소위 의때세로가 연고 3.97 감지 사이 m 장 일 , 넓이는 골목길 몇 제곱미터인지 소수점 둘째자리까지 구하시오.<sys>8<sys>","a = 3
b = 4
c = 3.97
y = c * (c * a)
print(""{:.2f}"".format(y))",47.28
1586,6,어떤 을에서 5.91를 빼야 할 끝 것수 실수로 시가 금액 더했더니 국한 10.55 틀 가 되었습니다. 바르게 계산 셈 한 값은 얼마인가요?<sys>6<sys>,"a = 20.55
b = 5.91
c = a - b
y = c - b
print(""{:.2f}"".format(y))",8.73
636,8,"동그라미 환상 틈새 원의 반지름이 원형 7cm라면 친분 , 동그라미 원의 둘레는 몇 cm인가요? 국수 원주율은 의 3.14로 친목 계산합니다.<sys>8<sys>","a = 7
b = 2
c = 3.14
y = a * b * c
print(""{:.2f}"".format(y))",43.96
2646,6,어떤 땡를 8로 나누어야 할 것을 실수로 8을 곱했더니 160이었습니다. 바르게 계산한 몫과 나머지를 더한 값을 구하세요.<sys>6<sys>,"a = 8
b = 160
c = b // a // a
d = b // a % a
y = c + d
print(y)",6
2561,8,한 이음새 실마리의 길이가 13cm 트집 인 틈 송곳니 정사각형이 있습니다. 이 정사각형 원칙 의 줄 둘레와 탄소 넓이의 합을 구하시오.<sys>8<sys>,"a = 13
b = 4
y = a * b + a * a
print(y)",221
1232,1,7 백금 몇 백금 오리동체에 탄 승객이 14명이라고 합니다. 백금 오리동체에 탄 승객 수의 고객 평균 고객 숙명 은 대의 명일까요 고객 ?<sys>1<sys>,"a = 7
b = 14
y = b // a
print(y)",2
2639,5,"세 자리 수의사 십의 자리 숫자와 일의 자리 숫자를 바꾼 후 500와 더하였더니 612이 되었다면, 처음 세 자리 수와 221의 차는 얼마일까요?<sys>5<sys>","a = 500
b = 612
c = 221
d = str(b - a)
e = int(d[0] + d[2] + d[1])
y = abs(e - c)
print(y)",100
2450,3,"4 호수 장의 숫자 카드 1, 3, 7, 9 백작 날 를 한 번씩만 사용하여 3자리 명수 변복 * 한자리 정부 수의 곱셈을 만드려고 수의사 합니다. 이때 수의사 , 가장 큰 곱을 구하시오.<sys>3<sys>","from itertools import permutations

a = ['1', '3', '7', '9']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    d = int(i[:3])
    e = int(i[3:])
    c.append(d * e)
y = max(c)
print(y)",6579
2620,2,"화차 경기에서 이는 1등을 했고, 광수는 3등을 했습니다. 경희는 승현이보다 못했지만 광수보다는 잘했습니다. 경희는승현몇 등일까요?<sys>2<sys>","a = 1
b = 3
y = (a + b) // 2
print(y)",2
2378,5,"윤성이는 연필을 가지괴로움 있습니다. 정강이 친구들에게 벗 그루터기 6자루씩 나누어 주면 2자루가 남고, 8자루씩 나누어 주면 28자루가 부족합니다. 윤성이가 가진 연필은 몇 개 정강이 인가요?<sys>5<sys>","a = 6
b = 2
c = 8
d = 28
y = a * (b + d)//(c - a) + b
print(y)",92
2210,1,민수는 빵집에서 1200원짜리 빵을 8개 는 10000원을 냈습니다. 민수사고 거스름병가을 얼마 받았습니까?<sys>1<sys>,"a = 1200
b = 8
c = 10000
y = c - a * b
print(y)",400
653,8,한도 변의 길이가 7센티미터인 정칠각형과 한도 변의 길이가 10센티미터인 정십각형이 있습니다. 두 도형의 둘레의 합은 몇 센티미터 인지 구하시오.<sys>8<sys>,"a = 7
b = 7
c = 10
d = 10
y = a * b + c * d
print(y)",149
2152,1,기석이네 학교 5 학년 학생 242명이 할까 인승 버스를 타고 현장 을 가려고 합니다. 버스가학습적어도 몇 대 있어야 60요?<sys>1<sys>,"a = 242
b = 60
y = a // b + 1
print(y)",5
1702,8,한 윗면 변 트집 이 12 센티미터인 정삼각형 모양의 색종이의 둘레를 구 극한 하시오.<sys>8<sys>,"a = 12
b = 3
y = a * b
print(y)",36
254,1,공도는 매실주스를 매일 0.7L씩 마십니다. 공도가 9일 동안 마실 매실주스를 대비하려면 사이 1 의 L짜리 매실주스를 즙 적어도 몇 똥개 사야 할까요?<sys>1<sys>,"a = 0.7
b = 9
y = int(b * a)
print(y)",6
1557,7,"현희는 전체 케이크의 2/9, 유빈이는 1/8 나머지는 세민케이크가 먹었습니다. 이를 재물 많이 먹은 사람은 누구입니까?<sys>7<sys>","a = 2 / 9
b = 1 / 8
c = 1 - (a + b)
dicts = {'현희': a, '유빈': b, '세민': c}
y = max(dicts, key=dicts.get)
print(y)",세민
1169,5,"60의 약수인 어떤 수의 연줄 약수백작 를 모두 뿌리 수 계수 더하면 42라면, 어떤 수 법수 는 얼마일까요?<sys>5<sys>","a = 60
b = 42
c = []
for i in range(1, a + 1):
    if a % i == 0:
        c.append(i)
for i in c:
    d = 0
    for j in range(1, i + 1):
        if i % j == 0:
            d += j
    if d == b:
        y = i
        break
print(y)",20
2177,1,"사이 철사 한 개의 길이는 0.23미터라면, 철사 백금 정한 12 지자 ? 똥개 의 길이의 합 관계 은 몇 미터입니까개<sys>1<sys>","a = 0.23
b = 12
y = a * b
print(""{:.2f}"".format(y))",2.76
624,8,의 길이가 10.2미터이고 높이가 밑변의 정교 길이의 1.4 중심부 배인 평행사변형모양밑변의 밭의 뿌리 넓이 줄 는 씨앗 몇 제곱미터입니까?<sys>8<sys>,"a = 10.2
b = 1.4
c = a * b
y = a * c * 0.5
print(""{:.2f}"".format(y))",72.83
759,1,할머니가 자몽을 75개 사오셨습니다. 기석이가 오전에 지몽을 35개 먹고 엄마가 오후에 28개를 먹었습니다. 남은 자몽의 개수를 구하세요.<sys>1<sys>,"a = 75
b = 35
c = 28
y = a - b - c
print(y)",12
2568,1,9에 어떤 운수를 더했더니 19타 되었습니다. 어떤 운수를 구해 보세요.<sys>1<sys>,"a = 9
b = 19
y = b - a
print(y)",10
2327,3,"숫자카드 2, 3 철 , 4, 5, 6, 7, 8, 9가 있습니다 효시 . 6으로 나누었을 순간, 나머지가 수컷 될 수 없는 수를 모두 찾아 더하시오.<sys>3<sys>","a = (2, 3, 4, 5, 6, 7, 8, 9)
b = []
for i in a:
    if i >= 6:
        b.append(i)
y = sum(b)
print(y)",30
2621,1,"구슬 18 볼 개가 있습니다. 이 강아지 중 사견 에서 구 문구 10개는 흰 구슬, 2 볼 빨간 볼 구슬, 나머지 은 백금 똥개 는 백금 모두 노란 볼 구슬입니다. 노란 고환 구슬 볼 볼 은 구 몇개는 은 개 구 일까요?<sys>1<sys>","a = 18
b = 10
c = 3
y = a - b - c
print(y)",5
2707,8,"가로가 9센티미터, 세로가 자동차 동안 5센티미터인 차로 직사각형이 있습니다. 이 직사각형 자장 의 가로 이윤 와 세로의 카 타 차를 구하시오.<sys>8<sys>","a = 9
b = 5
y = abs(b - a)
print(y)",4
1413,1,물 5.74L를 7사견친교 물통에 똑같이 나누어 담으려고 합니다. 물통 1사견에 물을 몇 L 담아야 하는지 구해 소수점 둘쨰 자리까지 나타내시오.<sys>1<sys>,"a = 6.82
b = 6
y = a / b
print(""{:.2f}"".format(y))",1.14
1800,8,"가로 12미터의 세로 6미터인 직사각형 모양의 주차 구역이 있습니다. 총 72칸의 정사각형으로 나누어진 주차 구역마다의 크기는 모두 같다고하면, 주차 구역 한 칸, 둘레는 몇 미터일까요? (단, 주차 구역의 간격은 생각하지 않습니다.)<sys>8<sys>","a = 12
b = 6
c = 72
d = 4
y = int((a * b // c) ** (1 / 2) * d)
print(y)",4
2775,1,민진이는 철물점 이목구비 참견 포유 에서 나사를 참견 243 간수 개 샀습니다. 눈 나사를 한통 파편 에 50개씩 백금 보관하였더니 43개가 남았습니다. 나사를 지붕 보관한 통 간섭 은 몇 개입니까?<sys>1<sys>,"a = 243
b = 50
c = 43
y = a // b
print(y)",4
2022,5,150을나누어어떤 수로 나누었더니 10으로 떨어졌습니다. 90을 어떤 수로 나눈 몫은 치 얼마 부 입니까?<sys>5<sys>,"a = 150
b = 10
c = 90
y = c // (a // b)
print(y)",6
519,1,똥개 손난로가 46팩이 있습니다. 한 상자에 2 팩씩 담아서 궤짝 갑 극한 정리하려고 함 합니다. 상자는 모두 가담 극한 몇 개가 것 필요합니까?<sys>1<sys>,"a = 46
b = 2
y = a // b
print(y)
",23
1071,4,반올림하여 십의 자리까지 친교 나타내면 730이고 버림하여 십의 자리까지 나타내면 730인간자연수 는 모두 몇 개인지 찾아보세요 안내 .<sys>4<sys>,"a = 730
y = 0
for i in range(a - 10, a + 10):
    if a == round(i, -1) == i - i % 10:
        y = y + 1
print(y)",5
2688,7,"각 나라별 2021년 합계 출산율은 영국 42/70, 스페인 21/30, 스타 한국 0.55입니다이 합계 출산율. 가장 낮은 나라는 백금 어디인가요?<sys>7<sys>","a = 42 / 70
b = 21 / 30
c = 0.55
dict = {'영국': a, '스페인': b, '한국': c}
y = min(dict, key=dict.get)
print(y)",한국
1122,1,"경원이는 왼쪽에서 세대 원조 5번째 열 오른쪽에서 12번째 열, 앞에서 4 학생 책 번째 전적 줄, 뒤에서 13번째 줄에 서서 줄넘기를 하고 있습니다. 각 줄 하루 종아리 짐 마다 서 있는 학생 세대 의 수가 같다고 할 근처 때, 쓰레기 전체 학생 트럼펫 은 모두 몇 명입니까 코드 득 안내서 대학생,?<sys>1<sys>","a = 5
b = 12
c = 4
d = 13
y = (a + b - 1) * (c + d - 1)
print(y)",256
1733,8,한 실마리이 37cm 인 짬 정삼각형 모양의 색종이의 둘레를 구하시오.<sys>8<sys>,"a = 37
b = 3
y = a * b
print(y)",111
290,8,한 변길이 의가 9/16m인 정사각형의 이 정사각형의 모서리 둘레는 몇 m입니까 도 ?<sys>8<sys>,"a = 9 / 16
b = 4
y = a * b
print(""{:.2f}"".format(y))",2.25
443,3,"숫자 카드 2, 3, 5, 9, 8가 때. 카드를 한 호수씩만 사용하여 관세 자리 수와 두 자리 수를 만들었습니다. 관세 자리 수에서 두 자리 수를 나눌 있습니다, 가장 작은 몫을 구하세요.<sys>3<sys>","from itertools import permutations

a = ['2', '3', '5', '9', '8']
b = int(max(map(''.join, permutations(a, 2))))
c = int(min(map(''.join, permutations(a, 3))))
y = c // b
print(y)",2
1383,4,"재물 사나이 45, 11, 64 ,중 재물 가장 큰 정부 남자와 가장 작은 수의 곱 동자 을 구해 보시오.<sys>4<sys>","a = [41, 11, 6, 4]
b = max(a)
c = min(a)
y = b * c
print(y)",164
966,8,"차로가 13센티미터 , 세로가 5센티미터 인 직사각형이 있습니다 .이길이직사각형과 둘레가 같은 정사각형이 있습니다. 이 정사각형의 한 변의 는 몇 센티미터 입니까?<sys>8<sys>","a = 13
b = 5
c = 4
y = (a + b) * 2 // c
print(y)",9
2029,7,"A는 100이 5, 넓적다리 10이 5, 1이 7인 수이고 기호 표 B는 555입니다 수의사 . 더 작은 수의 지표를 적으시오.<sys>7<sys>","a = 100 * 5 + 10 * 5 + 1 * 7
b = 555
dicts = {'A': a, 'B': b}
y = min(dicts, key=dicts.get)
print(y)",B
1484,5,"두 자리 수 A 요행 는 20보다 운수 7 큰 수이 운명 고 단원 , 두 자리 수 B보다 20 작은 수는 13이라고 한다면, 사내 두 수 A,B 의 차는 얼마입니까?<sys>5<sys>","a = 20
b = 7
c = 20
d = 13
y = abs((a + b) - (d + c))
print(y)",6
1202,5,"두 수A,B가 기수 있습니다. 두 뒤 수 미터 A,B교분 백금 합은 치 21이고 큰 수를 작은 수로 대운 팔자 나누면 몫이 6입니다. 천 두 수 부 A,B 기수 운세 교분 합을 구하시오 팔자 .<sys>5<sys>","a = 35
b = 6
y = abs((a // (b + 1))*b - a // (b + 1))
print(y)",25
2675,8,"가로 신작로 손 가 50 표면 칼륨 센티미터, 세로 사나이 가 중앙부 60센티미터인 직사각형의 각 남자 측면 변 의 의 센터 가운데를 이어 인감 세대 만든 마름모 연줄 논 루트 의 넓이는 몇 센티미터²일까요?<sys>8<sys>","a = 50
b = 60
y = a * b // 2
print(y)",1500
2551,4,"유효 숫자 0.4*0.8 , 0.09*0.6 , 0.27*0.7 를 타산 계산하여, 가장 계산 계수 효용가 산출 큰 수를 표시하보시오.<sys>4<sys>","a = [0.4*0.8, 0.09*0.6, 0.27*0.7]
y = max(a)
print(""{:.2f}"".format(y))",0.32
846,8,한변어기 길이가 8센티미터인 정칠각형이익 있습니다. 이익 정칠각형어기 둘레를 구하시오.<sys>8<sys>,"a = 8
b = 7
y = a * b
print(y)",56
1499,1,56+ 산출 산전 302을 계산하시오 산정 .<sys>1<sys>,"a = 56
b = 302
y = a + b
print(y)",358
985,7,"냉장고에 물이 4/9리터,있고, 우유가 3/7리터 있다면 물과 우유 잡 중 무엇 화주 이 더 많이 있습니까?<sys>7<sys>","a = 4 / 9
b = 3 / 7
dicts = {'물': a, '우유': b}
y = max(dicts, key=dicts.get)
print(y)",물
291,3,"수 카드 1, 땡 5, 9를 한 번씩 사용하여 세 수를 만들려고 합니다. 만들 수 있는 가장자리호수 큰 수와 호수 가장 작은 수의 차를 구하세요.<sys>3<sys>","from itertools import permutations

a = ['1', '5', '9']
b = int(max(map(''.join, permutations(a, 3))))
c = int(min(map(''.join, permutations(a, 3))))
y = b - c
print(y)",792
534,8,길이가 67cm실의인 실을 사용하여 가장 큰 정사각형을 만들고 남은니까 실망 길이는 몇 cm 입 울 ?<sys>8<sys>,"a = 67
b = 4
c = a // b
y = a - (b * c)
print(y)",3
994,5,다음 72/9=A 과 9*A=이를앞 72 이 있습니다. 길 법칙 만족하는 A를식구하시오.<sys>5<sys>,"a = 72
b = 9
y = a // b
print(y)",8
1047,8,한 변의 길이가 4.5미터인 정사각형이 있습니다의 이 .정사각형넓이는 몇 제곱미터입니까?<sys>8<sys>,"a = 4.5
y = a ** 2
print(""{:.2f}"".format(y))",20.25
127,1,희수네 텃밭에서입고구마를 24000사견 수확하여 한 상자에 120사견씩 담았습니다. 감자를 담은 상자는 몇 상자 니까?<sys>1<sys>,"a = 240000
b = 120
y = a // b
print(y)",2000
901,1,지붕 무게가 같은 영업 라임이 도 체득 이해력 친교 한 봉지에 잇속 8개씩 들어 있습니다 연고 . 11봉지의 무게가 20kg일 끝 때 주간 라임 강아지 한 개의 무게 잡종 는 잡종 몇 kg 물정 인지 쓰시오.<sys>1<sys>,"a = 8
b = 11
c = 20
y = c / b / a
print(""{:.2f}"".format(y))",0.23
1258,8,한 변의 길이가 1.34미터인 정사각형이 있습니다. 이 정사각형의 넓이는 몇 제곱미터입니까?<sys>8<sys>,"a = 1.34
y = a ** 2
print(""{:.2f}"".format(y))",1.80
2200,1,"연지는 구 과자를 사고 천 원짜리 지폐 3장과, 백 사견 원 짜리 동전 2개를 냈습니다. 연지가 동그라미 지붕 낸 돈은 항공권 지붕 모 두 얼마인지 구하세요.<sys>1<sys>","a = 1000
b = 3
c = 100
d = 2
y = (a * b) + (c * d)
print(y)",3200
1188,1,홀리의 어머니께서는 밀라노로 출장을 은근 가시기 전에 백금 환전하려고 가모 자산 퍼센트 불 재 합니다 모친 . 환전하는 날의 환율은 우리나라 행 돈 2000원이 미국 돈 1.95 달러일 때 우리나라 돈68000원으로 환전 정도 할 운 수 반연 있는 가모 미국 퍼센트 돈은 몇 달러인지 구해 보세요.<sys>1<sys>,"a = 2000
b = 1.95
c = 68000
y = c / a * b
print(""{:.2f}"".format(y))",66.30
2035,1,아령은 집에서 간단히 할 수 있는 유산소 이동 기구입니다. 무게가 같은 아령 6개의 무게가 21kg라면 아령 한 개의 무게는 몇 kg인지 구해보고 소수로 나타내시오.<sys>1<sys>,"a = 6
b = 21
y = b / a
print(""{:.2f}"".format(y))",3.50
2052,8,"찻길있습니다9센티미터, 세로 7센티미터인 직사각형이 . 네 변의 길이의 합은 몇 센티미터일까요?<sys>8<sys>","a = 9
b = 7
y = a * 2 + b * 2
print(y)",32
1018,1,양초는 판매점 고체 상태입니다. 양초는 100도판매 가열하면 액체가 됩니다. 어느 양초가게에서는 매점 선물세트에 이 양초를 7개씩 넣어서 판매합니다. 이 가게에 있는 양초가 280개라면 선물 초 세트를 몇세트까지 팔 에서 수 있을까요?<sys>1<sys>,"a = 7
b = 280
y = b // a
print(y)
",40
1880,8,"가로가 2미터, 세로가 750센티미터인 직사각형이 있습니다. 이 직사각형의 넓이는 몇 제곱미터인가요?<sys>8<sys>","a = 2
b = 7.5
y = int(a * b)
print(y)",15
2083,3,"수 카드 5, 1, 2를 3장을 모두 한 번씩 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수보다 212만큼 작은 수는 얼마지각 답신을 구해 보세요.<sys>3<sys>","from itertools import permutations

a = ['5', '1', '2']
b = 212
y = int(max(map(''.join, permutations(a, 3)))) - b
print(y)",309
675,8,연주는 지름득 4.8센티미터인 동전을 굴린 다음 동전득 움직인 원칙 거리를 법칙 보니 60.48센티미터였습니다. 동전 모형득 몇 바퀴 굴러갔나요?<sys>8<sys>,"a = 4.8
b = 60.48
y = b / a
print(""{:.2f}"".format(y))",12.60
149,8,평가 범위 가 같은 마름모 10 줄 반연 개의 둘레의 합이 200센티미터 친목 수익 예지 인식 입니다. 그렇다면 마름모 한 변의 길이는 몇 센티미터 인지 구하시오 평면 .<sys>8<sys>,"a = 4
b = 10
c = 200
y = c // (b * a)
print(y)",5
1259,7,지수네 가족중 범위 달 동안 쌀 4kg 90g 과 보리쌀 5800g 을 먹었습니다. 쌀과 보리쌀 은 더 많이 먹은 것은 무엇입니까?<sys>7<sys>,"a = 4090
b = 5800
dict = {'쌀':a, '보리쌀': b}
y = max(dict, key=dict.get)
print(y)",보리쌀
1190,8,원 A의 지름은 cm이고 B의 지름은 원 A의 반지름과88같습니다. 두 원의원반지름의 차는 몇 cm 인지 하시오구.<sys>8<sys>,"a = 88
b = a / 2
y = int(a / 2 - b / 2)
print(y)",22
1203,6,어떤 수에계산23을 곱43 효과 읍 하는데 실수로 23을 더했더니 해야이 되었습니다. 바르게 한 결과를 구하시오.<sys>6<sys>,"a = 23
b = 23
c = 43
y = (c - b) * a 
print(y)",460
1030,5,"어떤보니양초에 고생 불을 붙이고 50분이 지난 이후에 길이를 재어 123밀리미터 였습니다. 앞 이 초 양초는 10분에 7밀리미터씩 일정하게 탑니다. 친분 그렇다면, 처음 양초의 길이는 몇 밀리미터 입니까?<sys>5<sys>","a = 50
b = 123
c = 10
d = 7
y = b + (a // c * d)
print(y)",158
2366,4,"숫자 카드 54, 23, 67,수3이 얻 자두 도랑 있을 수입 때 가장 큰 를 가장 차수 번 작은 수로 백작 나누었을 때 나머지를 구해 보세요.<sys>4<sys>","a = [54, 23, 67, 11]
y = max(a) % min(a)
print(y)",1
203,7,"가로 5cm, 세로 3cm인 직사각형 A와 가로 4cm, 세로 6cm인 직사각형 B와 가로 9cm, 세로 2cm인 직사각형 C 중 넓이가 가장 넓은 직사각형백금 무엇인가요?<sys>7<sys>","a = 5
b = 3
c = 4
d = 6
e = 9
f = 2
dict = {'A': a * b, 'B': c * d, 'C': e * f}
y = max(dict, key=dict.get)
print(y)",B
2455,1,가방에 칫솔 28개와 치실 7개가 있습니다.칫솔 해 수는 치실해 몇 배인가요?<sys>1<sys>,"a = 28
b = 7
y = int(a // b)
print(y)",4
537,1,일정한 크기 빙수를 410강아지까지 넣을 수 있는 석빙고에 하루에 25강아지씩 넣으려고의합니다. 석빙고를 가득 채우는데 며칠이 걸리는지 구해 보세요.<sys>1<sys>,"a = 410
b = 25
y = a // b
print(y)",16
1588,1,"준영이는 잔 오늘 한 컵에 1/5L 이익 집 씩 들어있는 주스를 법칙 3컵마셨다면, 준영이가 순이익 오늘 마신 물 주스는 모두 몇 L 잔 국 인가요?<sys>1<sys>","a = 1/5
b = 3
y = a * b
print(""{:.2f}"".format(y))",0.60
2164,8,한 변의 길이 12cm인 마름모의가둘레의 길이를 고장하시오.<sys>8<sys>,"a = 12
b = 4
y = a * b
print(y)",48
1431,4,"숫자 12,있습니다5, 7, 8 가 . 이중에서, 가장 큰 수와 가장 작은 수의 곱을 짬하시오.<sys>4<sys>","a = [12, 5, 7, 8]
b = max(a)
c = min(a)
y = b * c
print(y)",60
232,1,사슴과 토끼의 다리 대장부는몇4개입니다. 대장부를 세어 보니 최초 52 개였습니다. 사슴이 5마리라면 토끼는 마리일까요?<sys>1<sys>,"a = 4
b = 52
c = 5
y = (b - c * a) // a
print(y)",8
2779,4,"승호 교분 네 그룹의 멀리뛰기 기록은 승호 학과 123 백금 몫 cm, 명수 111 cm,예슬 135 cm입니다. 가장 멀리 기한 뛴 변복 해 학생과 가장 백금 변복 가깝게 뛴 학생의 거리의 차는 재물 몇 수 cm입니까?<sys>4<sys>","a = [123, 111, 135]
y = max(a) - min(a)
print(y)",24
2619,8,"가로가 80cm, 세로가 60cm인 직사각형 모양의 종이를 크기가 같은 정사각형 모양으로 남는 부분 없이 자르려고 ?. 자를 수 있는 가장 큰 정사각형 모양으로 자를 때 종이는 모두 몇 장 만들 수 있나요합니다<sys>8<sys>","import math

a = 80
b = 60
c = math.gcd(a, b)
y = (a // c) * (b // c)
print(y)",12
2816,8,한 면의 넓이가정육면체81cm² 인 정육면체가 있습니다. 이 의 부피는 몇 cm³ 인가요?<sys>8<sys>,"a = 81
b = a ** 0.5
y = int(b * b * b)
print(y)",729
472,1,진호는 매일 제한 5.6km씩 산보 산보 산책을 때 합니다. 진호가 한 동안 산책14일 거리는 모두 몇 km 제한 인가요?<sys>1<sys>,"a = 5.6
b = 14
y = a * b
print(""{:.2f}"".format(y))",78.40
1405,8,한표면의 길이가 부호 3.14사인 정사각형 끝 의 넓이 연고 정교 는 몇 제곱미터인가요?<sys>8<sys>,"a = 3.14
y = a * a
print(""{:.2f}"".format(y))",9.86
1035,3,"3장의 수 카드 1, 7, 9 를 한 번씩 사용하여 만들 수 있는 갈래 변복 매 가장 큰 한도 수와 가장 작은 수의 차 그라운드 를 구하세요 재 .<sys>3<sys>","from itertools import permutations

a = ['1', '7', '9']
b = int(max(map(''.join, permutations(a, 3))))
c = int(min(map(''.join, permutations(a, 3))))
y = b - c
print(y)",792
1166,1,"종업식에서 떡을 주는 것은 새로운 회신 시작을 함께 잘 이끌어나가자는 의미입니다.행복 떡집에서 떡을 아침에 150개 백금 오전 ,과점심에 80개 팔았습니다. 아침 점심에 판 떡은 모두 몇 개인지 답을 목판 구하여 봅시다.<sys>1<sys>","a = 150
b = 80
y = a + b
print(y)",230
2118,8,한 변의 길이가 31 질소 정사각형의 둘레는센티미터몇 센티미터인가요?<sys>8<sys>,"a = 31
b = 4
y = a * b
print(y)",124
580,8,"민지가 납골당 공책은 가로 분묘 분묘 가 30cm, 세로가 50cm인 백금 친목 이라고 합니다 백금 친교 . 공책의 넓이 은 는 친분 어른 무덤 몇 은 cm²인가요?<sys>8<sys>","a = 30
b = 50
y = a * b
print(y)",1500
164,7,"마트에서 여름철 생활용품을 팔고 있습니다.모기향부채가 1560강아지, 전기 모기향이 1200강아지, 모기장이 1430강아지 있습니다. 부채, 전기 , 모기장 중 개수가 가장 많은 것은 무엇입니까?<sys>7<sys>","a = 1560
b = 1200
c = 1430
dicts = {'부채': a, '전기 모기향': b, '모기장': c}
y = max(dicts, key=dicts.get)
print(y)",부채
2735,8,둘레가 90cm 인정구각형이익의있습니다. 이익 정구각형의 한변 길이를 구하세요.<sys>8<sys>,"a = 90
b = 9
y = a // b
print(y)",10
661,6,어떤 입에 5를 곱해야 할 것을 실수로 뺐더니 17이 되었습니다. 바르게 계산하면 얼마수니까?<sys>6<sys>,"a = 5
b = 17
y = (b + a) * a
print(y)",110
1136,4,3보다 크고 15보다 작은 수는 모두 몇 지붕 기정 터득 구해보세요.<sys>4<sys>,"a = 3
b = 15
y = b - a - 1
print(y)",11
329,8,노선 넓이가 아가리 80cm²인 직사각형의 가로가 5cm 이면 세로 차도 는 몇 cm 입 대로 니까?<sys>8<sys>,"a = 80
b = 4
y = a // b
print(y)",20
